Entity,Code,Date,pop
Russia,RUS,2020-04-11,11917
Russia,RUS,2020-04-12,13584
Russia,RUS,2020-04-13,15770
Russia,RUS,2020-04-14,18328
Russia,RUS,2020-04-15,21102
Russia,RUS,2020-04-16,24490
Russia,RUS,2020-04-17,27938
Russia,RUS,2020-04-18,32008
Russia,RUS,2020-04-19,36793
Russia,RUS,2020-04-20,42853
Russia,RUS,2020-04-21,47121
Russia,RUS,2020-04-22,52763
Russia,RUS,2020-04-23,57999
Russia,RUS,2020-04-24,62773
Russia,RUS,2020-04-25,68622
Russia,RUS,2020-04-26,74588
Russia,RUS,2020-04-27,80949
Russia,RUS,2020-04-28,87147
Russia,RUS,2020-04-29,93558
Rwanda,RWA,2020-03-15,1
Rwanda,RWA,2020-03-16,5
Rwanda,RWA,2020-03-17,5
Rwanda,RWA,2020-03-18,7
Rwanda,RWA,2020-03-19,11
Rwanda,RWA,2020-03-20,11
Rwanda,RWA,2020-03-21,17
Rwanda,RWA,2020-03-22,17
Rwanda,RWA,2020-03-23,19
Rwanda,RWA,2020-03-24,36
Rwanda,RWA,2020-03-25,40
Rwanda,RWA,2020-03-26,41
Rwanda,RWA,2020-03-27,50
Rwanda,RWA,2020-03-28,54
Rwanda,RWA,2020-03-29,60
Rwanda,RWA,2020-03-30,70
Rwanda,RWA,2020-03-31,70
Rwanda,RWA,2020-04-01,75
Rwanda,RWA,2020-04-02,82
Rwanda,RWA,2020-04-03,82
Rwanda,RWA,2020-04-04,89
Rwanda,RWA,2020-04-05,102
Rwanda,RWA,2020-04-06,104
Rwanda,RWA,2020-04-07,105
Rwanda,RWA,2020-04-08,105
Rwanda,RWA,2020-04-09,110
Rwanda,RWA,2020-04-10,113
Rwanda,RWA,2020-04-11,118
Rwanda,RWA,2020-04-12,120
Rwanda,RWA,2020-04-13,126
Rwanda,RWA,2020-04-14,127
Rwanda,RWA,2020-04-15,134
Rwanda,RWA,2020-04-16,136
Rwanda,RWA,2020-04-17,138
Rwanda,RWA,2020-04-18,143
Rwanda,RWA,2020-04-19,144
Rwanda,RWA,2020-04-20,147
Rwanda,RWA,2020-04-21,147
Rwanda,RWA,2020-04-22,150
Rwanda,RWA,2020-04-23,153
Rwanda,RWA,2020-04-24,154
Rwanda,RWA,2020-04-25,176
Rwanda,RWA,2020-04-26,183
Rwanda,RWA,2020-04-27,191
Rwanda,RWA,2020-04-28,207
Rwanda,RWA,2020-04-29,212
Saint Kitts and Nevis,KNA,2020-03-26,2
Saint Kitts and Nevis,KNA,2020-03-27,2
Saint Kitts and Nevis,KNA,2020-03-28,2
Saint Kitts and Nevis,KNA,2020-03-29,2
Saint Kitts and Nevis,KNA,2020-03-30,7
Saint Kitts and Nevis,KNA,2020-03-31,7
Saint Kitts and Nevis,KNA,2020-04-01,8
Saint Kitts and Nevis,KNA,2020-04-02,8
Saint Kitts and Nevis,KNA,2020-04-03,8
Saint Kitts and Nevis,KNA,2020-04-04,9
Saint Kitts and Nevis,KNA,2020-04-05,10
Saint Kitts and Nevis,KNA,2020-04-06,10
Saint Kitts and Nevis,KNA,2020-04-07,11
Saint Kitts and Nevis,KNA,2020-04-08,11
Saint Kitts and Nevis,KNA,2020-04-09,11
Saint Kitts and Nevis,KNA,2020-04-10,11
Saint Kitts and Nevis,KNA,2020-04-11,12
Saint Kitts and Nevis,KNA,2020-04-12,12
Saint Kitts and Nevis,KNA,2020-04-13,12
Saint Kitts and Nevis,KNA,2020-04-14,12
Saint Kitts and Nevis,KNA,2020-04-15,14
Saint Kitts and Nevis,KNA,2020-04-16,14
Saint Kitts and Nevis,KNA,2020-04-17,14
Saint Kitts and Nevis,KNA,2020-04-18,14
Saint Kitts and Nevis,KNA,2020-04-19,14
Saint Kitts and Nevis,KNA,2020-04-20,15
Saint Kitts and Nevis,KNA,2020-04-21,15
Saint Kitts and Nevis,KNA,2020-04-22,15
Saint Kitts and Nevis,KNA,2020-04-23,15
Saint Kitts and Nevis,KNA,2020-04-24,15
Saint Kitts and Nevis,KNA,2020-04-25,15
Saint Kitts and Nevis,KNA,2020-04-26,15
Saint Kitts and Nevis,KNA,2020-04-27,15
Saint Kitts and Nevis,KNA,2020-04-28,15
Saint Kitts and Nevis,KNA,2020-04-29,15
Saint Lucia,LCA,2020-03-15,2
Saint Lucia,LCA,2020-03-16,2
Saint Lucia,LCA,2020-03-17,2
Saint Lucia,LCA,2020-03-18,2
Saint Lucia,LCA,2020-03-19,2
Saint Lucia,LCA,2020-03-20,2
Saint Lucia,LCA,2020-03-21,2
Saint Lucia,LCA,2020-03-22,2
Saint Lucia,LCA,2020-03-23,2
Saint Lucia,LCA,2020-03-24,2
Saint Lucia,LCA,2020-03-25,2
Saint Lucia,LCA,2020-03-26,3
Saint Lucia,LCA,2020-03-27,3
Saint Lucia,LCA,2020-03-28,3
Saint Lucia,LCA,2020-03-29,4
Saint Lucia,LCA,2020-03-30,9
Saint Lucia,LCA,2020-03-31,9
Saint Lucia,LCA,2020-04-01,13
Saint Lucia,LCA,2020-04-02,13
Saint Lucia,LCA,2020-04-03,13
Saint Lucia,LCA,2020-04-04,13
Saint Lucia,LCA,2020-04-05,14
Saint Lucia,LCA,2020-04-06,14
Saint Lucia,LCA,2020-04-07,14
Saint Lucia,LCA,2020-04-08,14
Saint Lucia,LCA,2020-04-09,14
Saint Lucia,LCA,2020-04-10,14
Saint Lucia,LCA,2020-04-11,15
Saint Lucia,LCA,2020-04-12,15
Saint Lucia,LCA,2020-04-13,15
Saint Lucia,LCA,2020-04-14,15
Saint Lucia,LCA,2020-04-15,15
Saint Lucia,LCA,2020-04-16,15
Saint Lucia,LCA,2020-04-17,15
Saint Lucia,LCA,2020-04-18,15
Saint Lucia,LCA,2020-04-19,15
Saint Lucia,LCA,2020-04-20,15
Saint Lucia,LCA,2020-04-21,15
Saint Lucia,LCA,2020-04-22,15
Saint Lucia,LCA,2020-04-23,15
Saint Lucia,LCA,2020-04-24,15
Saint Lucia,LCA,2020-04-25,15
Saint Lucia,LCA,2020-04-26,15
Saint Lucia,LCA,2020-04-27,15
Saint Lucia,LCA,2020-04-28,15
Saint Lucia,LCA,2020-04-29,15
Saint Vincent and the Grenadines,VCT,2020-03-13,1
Saint Vincent and the Grenadines,VCT,2020-03-25,1
Saint Vincent and the Grenadines,VCT,2020-03-26,1
Saint Vincent and the Grenadines,VCT,2020-03-27,1
Saint Vincent and the Grenadines,VCT,2020-03-28,1
Saint Vincent and the Grenadines,VCT,2020-03-29,1
Saint Vincent and the Grenadines,VCT,2020-03-30,1
Saint Vincent and the Grenadines,VCT,2020-03-31,1
Saint Vincent and the Grenadines,VCT,2020-04-01,1
Saint Vincent and the Grenadines,VCT,2020-04-02,2
Saint Vincent and the Grenadines,VCT,2020-04-03,2
Saint Vincent and the Grenadines,VCT,2020-04-04,7
Saint Vincent and the Grenadines,VCT,2020-04-05,7
Saint Vincent and the Grenadines,VCT,2020-04-06,7
Saint Vincent and the Grenadines,VCT,2020-04-07,7
Saint Vincent and the Grenadines,VCT,2020-04-08,8
Saint Vincent and the Grenadines,VCT,2020-04-09,8
Saint Vincent and the Grenadines,VCT,2020-04-10,12
Saint Vincent and the Grenadines,VCT,2020-04-11,12
Saint Vincent and the Grenadines,VCT,2020-04-12,12
Saint Vincent and the Grenadines,VCT,2020-04-13,12
Saint Vincent and the Grenadines,VCT,2020-04-14,12
Saint Vincent and the Grenadines,VCT,2020-04-15,12
Saint Vincent and the Grenadines,VCT,2020-04-16,12
Saint Vincent and the Grenadines,VCT,2020-04-17,12
Saint Vincent and the Grenadines,VCT,2020-04-18,12
Saint Vincent and the Grenadines,VCT,2020-04-19,12
Saint Vincent and the Grenadines,VCT,2020-04-20,12
Saint Vincent and the Grenadines,VCT,2020-04-21,12
Saint Vincent and the Grenadines,VCT,2020-04-22,12
Saint Vincent and the Grenadines,VCT,2020-04-23,13
Saint Vincent and the Grenadines,VCT,2020-04-24,13
Saint Vincent and the Grenadines,VCT,2020-04-25,14
Saint Vincent and the Grenadines,VCT,2020-04-26,14
Saint Vincent and the Grenadines,VCT,2020-04-27,14
Saint Vincent and the Grenadines,VCT,2020-04-28,15
Saint Vincent and the Grenadines,VCT,2020-04-29,16
San Marino,SMR,2020-02-28,1
San Marino,SMR,2020-02-29,1
San Marino,SMR,2020-03-01,1
San Marino,SMR,2020-03-02,8
San Marino,SMR,2020-03-04,10
San Marino,SMR,2020-03-05,15
San Marino,SMR,2020-03-06,22
San Marino,SMR,2020-03-07,23
San Marino,SMR,2020-03-08,26
San Marino,SMR,2020-03-09,37
San Marino,SMR,2020-03-10,49
San Marino,SMR,2020-03-11,62
San Marino,SMR,2020-03-12,66
San Marino,SMR,2020-03-13,67
San Marino,SMR,2020-03-14,73
San Marino,SMR,2020-03-15,92
San Marino,SMR,2020-03-16,98
San Marino,SMR,2020-03-17,102
San Marino,SMR,2020-03-18,104
San Marino,SMR,2020-03-19,109
San Marino,SMR,2020-03-20,126
San Marino,SMR,2020-03-21,151
San Marino,SMR,2020-03-22,151
San Marino,SMR,2020-03-23,151
San Marino,SMR,2020-03-24,187
San Marino,SMR,2020-03-25,187
San Marino,SMR,2020-03-26,208
San Marino,SMR,2020-03-27,218
San Marino,SMR,2020-03-28,223
San Marino,SMR,2020-03-29,224
San Marino,SMR,2020-03-30,229
San Marino,SMR,2020-03-31,229
San Marino,SMR,2020-04-01,230
San Marino,SMR,2020-04-02,236
San Marino,SMR,2020-04-03,245
San Marino,SMR,2020-04-04,251
San Marino,SMR,2020-04-05,259
San Marino,SMR,2020-04-06,266
San Marino,SMR,2020-04-07,277
San Marino,SMR,2020-04-08,279
San Marino,SMR,2020-04-09,308
San Marino,SMR,2020-04-10,333
San Marino,SMR,2020-04-11,344
San Marino,SMR,2020-04-12,356
San Marino,SMR,2020-04-13,356
San Marino,SMR,2020-04-14,356
San Marino,SMR,2020-04-15,372
San Marino,SMR,2020-04-16,392
San Marino,SMR,2020-04-17,426
San Marino,SMR,2020-04-18,435
San Marino,SMR,2020-04-19,455
San Marino,SMR,2020-04-20,461
San Marino,SMR,2020-04-21,462
San Marino,SMR,2020-04-22,476
San Marino,SMR,2020-04-23,488
San Marino,SMR,2020-04-24,501
San Marino,SMR,2020-04-25,513
San Marino,SMR,2020-04-26,513
San Marino,SMR,2020-04-27,538
San Marino,SMR,2020-04-28,538
San Marino,SMR,2020-04-29,553
Sao Tome and Principe,STP,2020-04-09,4
Sao Tome and Principe,STP,2020-04-10,4
Sao Tome and Principe,STP,2020-04-11,4
Sao Tome and Principe,STP,2020-04-12,4
Sao Tome and Principe,STP,2020-04-13,4
Sao Tome and Principe,STP,2020-04-14,4
Sao Tome and Principe,STP,2020-04-15,4
Sao Tome and Principe,STP,2020-04-16,4
Sao Tome and Principe,STP,2020-04-17,4
Sao Tome and Principe,STP,2020-04-18,4
Sao Tome and Principe,STP,2020-04-19,4
Sao Tome and Principe,STP,2020-04-20,4
Sao Tome and Principe,STP,2020-04-21,4
Sao Tome and Principe,STP,2020-04-22,4
Sao Tome and Principe,STP,2020-04-23,7
Sao Tome and Principe,STP,2020-04-24,8
Sao Tome and Principe,STP,2020-04-25,8
Sao Tome and Principe,STP,2020-04-26,8
Sao Tome and Principe,STP,2020-04-27,8
Sao Tome and Principe,STP,2020-04-28,8
Sao Tome and Principe,STP,2020-04-29,11
Saudi Arabia,SAU,2020-03-03,1
Saudi Arabia,SAU,2020-03-06,5
Saudi Arabia,SAU,2020-03-08,7
Saudi Arabia,SAU,2020-03-09,11
Saudi Arabia,SAU,2020-03-10,15
Saudi Arabia,SAU,2020-03-11,20
Saudi Arabia,SAU,2020-03-12,45
Saudi Arabia,SAU,2020-03-13,62
Saudi Arabia,SAU,2020-03-14,86
Saudi Arabia,SAU,2020-03-15,86
Saudi Arabia,SAU,2020-03-16,118
Saudi Arabia,SAU,2020-03-17,133
Saudi Arabia,SAU,2020-03-18,133
Saudi Arabia,SAU,2020-03-19,171
Saudi Arabia,SAU,2020-03-20,238
Saudi Arabia,SAU,2020-03-21,274
Saudi Arabia,SAU,2020-03-22,392
Saudi Arabia,SAU,2020-03-23,511
Saudi Arabia,SAU,2020-03-24,562
Saudi Arabia,SAU,2020-03-25,767
Saudi Arabia,SAU,2020-03-26,900
Saudi Arabia,SAU,2020-03-27,1012
Saudi Arabia,SAU,2020-03-28,1104
Saudi Arabia,SAU,2020-03-29,1203
Saudi Arabia,SAU,2020-03-30,1229
Saudi Arabia,SAU,2020-03-31,1453
Saudi Arabia,SAU,2020-04-01,1563
Saudi Arabia,SAU,2020-04-02,1720
Saudi Arabia,SAU,2020-04-03,1885
Saudi Arabia,SAU,2020-04-04,1885
Saudi Arabia,SAU,2020-04-05,2179
Saudi Arabia,SAU,2020-04-06,2385
Saudi Arabia,SAU,2020-04-07,2523
Saudi Arabia,SAU,2020-04-08,2795
Saudi Arabia,SAU,2020-04-09,2932
Saudi Arabia,SAU,2020-04-10,3287
Saudi Arabia,SAU,2020-04-11,3651
Saudi Arabia,SAU,2020-04-12,4033
Saudi Arabia,SAU,2020-04-13,4462
Saudi Arabia,SAU,2020-04-14,4934
Saudi Arabia,SAU,2020-04-15,5369
Saudi Arabia,SAU,2020-04-16,5862
Saudi Arabia,SAU,2020-04-17,6380
Saudi Arabia,SAU,2020-04-18,7142
Saudi Arabia,SAU,2020-04-19,8274
Saudi Arabia,SAU,2020-04-20,9362
Saudi Arabia,SAU,2020-04-21,10484
Saudi Arabia,SAU,2020-04-22,11631
Saudi Arabia,SAU,2020-04-23,12772
Saudi Arabia,SAU,2020-04-24,13930
Saudi Arabia,SAU,2020-04-25,15102
Saudi Arabia,SAU,2020-04-26,16299
Saudi Arabia,SAU,2020-04-27,17522
Saudi Arabia,SAU,2020-04-28,18811
Saudi Arabia,SAU,2020-04-29,20077
Senegal,SEN,2020-03-03,1
Senegal,SEN,2020-03-05,3
Senegal,SEN,2020-03-06,4
Senegal,SEN,2020-03-13,6
Senegal,SEN,2020-03-14,19
Senegal,SEN,2020-03-15,21
Senegal,SEN,2020-03-16,26
Senegal,SEN,2020-03-17,27
Senegal,SEN,2020-03-18,31
Senegal,SEN,2020-03-19,36
Senegal,SEN,2020-03-20,36
Senegal,SEN,2020-03-21,47
Senegal,SEN,2020-03-22,56
Senegal,SEN,2020-03-23,67
Senegal,SEN,2020-03-24,79
Senegal,SEN,2020-03-25,86
Senegal,SEN,2020-03-26,99
Senegal,SEN,2020-03-27,105
Senegal,SEN,2020-03-28,119
Senegal,SEN,2020-03-29,130
Senegal,SEN,2020-03-30,142
Senegal,SEN,2020-03-31,162
Senegal,SEN,2020-04-01,175
Senegal,SEN,2020-04-02,190
Senegal,SEN,2020-04-03,195
Senegal,SEN,2020-04-04,207
Senegal,SEN,2020-04-05,219
Senegal,SEN,2020-04-06,222
Senegal,SEN,2020-04-07,226
Senegal,SEN,2020-04-08,237
Senegal,SEN,2020-04-09,244
Senegal,SEN,2020-04-10,250
Senegal,SEN,2020-04-11,265
Senegal,SEN,2020-04-12,278
Senegal,SEN,2020-04-13,280
Senegal,SEN,2020-04-14,291
Senegal,SEN,2020-04-15,299
Senegal,SEN,2020-04-16,314
Senegal,SEN,2020-04-17,335
Senegal,SEN,2020-04-18,342
Senegal,SEN,2020-04-19,350
Senegal,SEN,2020-04-20,367
Senegal,SEN,2020-04-21,377
Senegal,SEN,2020-04-22,412
Senegal,SEN,2020-04-23,442
Senegal,SEN,2020-04-24,479
Senegal,SEN,2020-04-25,545
Senegal,SEN,2020-04-26,614
Senegal,SEN,2020-04-27,671
Senegal,SEN,2020-04-28,735
Senegal,SEN,2020-04-29,823
Serbia,SRB,2020-03-07,1
Serbia,SRB,2020-03-11,5
Serbia,SRB,2020-03-12,18
Serbia,SRB,2020-03-13,24
Serbia,SRB,2020-03-14,41
Serbia,SRB,2020-03-15,46
Serbia,SRB,2020-03-16,55
Serbia,SRB,2020-03-17,57
Serbia,SRB,2020-03-18,72
Serbia,SRB,2020-03-19,94
Serbia,SRB,2020-03-20,126
Serbia,SRB,2020-03-21,135
Serbia,SRB,2020-03-22,149
Serbia,SRB,2020-03-23,188
Serbia,SRB,2020-03-24,222
Serbia,SRB,2020-03-25,249
Serbia,SRB,2020-03-26,303
Serbia,SRB,2020-03-27,384
Serbia,SRB,2020-03-28,457
Serbia,SRB,2020-03-29,659
Serbia,SRB,2020-03-30,741
Serbia,SRB,2020-03-31,741
Serbia,SRB,2020-04-01,900
Serbia,SRB,2020-04-02,1060
Serbia,SRB,2020-04-03,1171
Serbia,SRB,2020-04-04,1476
Serbia,SRB,2020-04-05,1624
Serbia,SRB,2020-04-06,1908
Serbia,SRB,2020-04-07,2200
Serbia,SRB,2020-04-08,2447
Serbia,SRB,2020-04-09,2666
Serbia,SRB,2020-04-10,2867
Serbia,SRB,2020-04-11,3105
Serbia,SRB,2020-04-12,3380
Serbia,SRB,2020-04-13,3630
Serbia,SRB,2020-04-14,4054
Serbia,SRB,2020-04-15,4465
Serbia,SRB,2020-04-16,4873
Serbia,SRB,2020-04-17,5318
Serbia,SRB,2020-04-18,5690
Serbia,SRB,2020-04-19,5994
Serbia,SRB,2020-04-20,6318
Serbia,SRB,2020-04-21,6630
Serbia,SRB,2020-04-22,6890
Serbia,SRB,2020-04-23,7114
Serbia,SRB,2020-04-24,7276
Serbia,SRB,2020-04-25,7483
Serbia,SRB,2020-04-26,7779
Serbia,SRB,2020-04-27,8042
Serbia,SRB,2020-04-28,8275
Serbia,SRB,2020-04-29,8497
Seychelles,SYC,2020-03-15,2
Seychelles,SYC,2020-03-16,3
Seychelles,SYC,2020-03-17,4
Seychelles,SYC,2020-03-18,4
Seychelles,SYC,2020-03-19,6
Seychelles,SYC,2020-03-20,6
Seychelles,SYC,2020-03-21,7
Seychelles,SYC,2020-03-22,7
Seychelles,SYC,2020-03-23,7
Seychelles,SYC,2020-03-24,7
Seychelles,SYC,2020-03-25,7
Seychelles,SYC,2020-03-26,7
Seychelles,SYC,2020-03-27,7
Seychelles,SYC,2020-03-28,7
Seychelles,SYC,2020-03-29,7
Seychelles,SYC,2020-03-30,8
Seychelles,SYC,2020-03-31,10
Seychelles,SYC,2020-04-01,10
Seychelles,SYC,2020-04-02,10
Seychelles,SYC,2020-04-03,10
Seychelles,SYC,2020-04-04,10
Seychelles,SYC,2020-04-05,10
Seychelles,SYC,2020-04-06,10
Seychelles,SYC,2020-04-07,10
Seychelles,SYC,2020-04-08,10
Seychelles,SYC,2020-04-09,10
Seychelles,SYC,2020-04-10,10
Seychelles,SYC,2020-04-11,10
Seychelles,SYC,2020-04-12,10
Seychelles,SYC,2020-04-13,10
Seychelles,SYC,2020-04-14,10
Seychelles,SYC,2020-04-15,11
Seychelles,SYC,2020-04-16,11
Seychelles,SYC,2020-04-17,11
Seychelles,SYC,2020-04-18,11
Seychelles,SYC,2020-04-19,11
Seychelles,SYC,2020-04-20,11
Seychelles,SYC,2020-04-21,11
Seychelles,SYC,2020-04-22,11
Seychelles,SYC,2020-04-23,11
Seychelles,SYC,2020-04-24,11
Seychelles,SYC,2020-04-25,11
Seychelles,SYC,2020-04-26,11
Seychelles,SYC,2020-04-27,11
Seychelles,SYC,2020-04-28,11
Seychelles,SYC,2020-04-29,11
Sierra Leone,SLE,2020-04-01,1
Sierra Leone,SLE,2020-04-02,1
Sierra Leone,SLE,2020-04-03,2
Sierra Leone,SLE,2020-04-04,2
Sierra Leone,SLE,2020-04-05,4
Sierra Leone,SLE,2020-04-06,6
Sierra Leone,SLE,2020-04-07,6
Sierra Leone,SLE,2020-04-08,6
Sierra Leone,SLE,2020-04-09,7
Sierra Leone,SLE,2020-04-10,7
Sierra Leone,SLE,2020-04-11,8
Sierra Leone,SLE,2020-04-12,10
Sierra Leone,SLE,2020-04-13,10
Sierra Leone,SLE,2020-04-14,11
Sierra Leone,SLE,2020-04-15,11
Sierra Leone,SLE,2020-04-16,13
Sierra Leone,SLE,2020-04-17,15
Sierra Leone,SLE,2020-04-18,26
Sierra Leone,SLE,2020-04-19,30
Sierra Leone,SLE,2020-04-20,35
Sierra Leone,SLE,2020-04-21,43
Sierra Leone,SLE,2020-04-22,50
Sierra Leone,SLE,2020-04-23,61
Sierra Leone,SLE,2020-04-24,64
Sierra Leone,SLE,2020-04-25,82
Sierra Leone,SLE,2020-04-26,82
Sierra Leone,SLE,2020-04-27,93
Sierra Leone,SLE,2020-04-28,99
Sierra Leone,SLE,2020-04-29,104
Singapore,SGP,2020-01-24,3
Singapore,SGP,2020-01-25,3
Singapore,SGP,2020-01-26,4
Singapore,SGP,2020-01-27,4
Singapore,SGP,2020-01-28,5
Singapore,SGP,2020-01-29,7
Singapore,SGP,2020-01-30,10
Singapore,SGP,2020-01-31,13
Singapore,SGP,2020-02-01,16
Singapore,SGP,2020-02-02,18
Singapore,SGP,2020-02-03,18
Singapore,SGP,2020-02-04,18
Singapore,SGP,2020-02-05,24
Singapore,SGP,2020-02-06,28
Singapore,SGP,2020-02-07,30
Singapore,SGP,2020-02-08,33
Singapore,SGP,2020-02-09,40
Singapore,SGP,2020-02-10,43
Singapore,SGP,2020-02-11,45
Singapore,SGP,2020-02-12,47
Singapore,SGP,2020-02-13,50
Singapore,SGP,2020-02-14,58
Singapore,SGP,2020-02-15,67
Singapore,SGP,2020-02-16,72
Singapore,SGP,2020-02-17,75
Singapore,SGP,2020-02-18,77
Singapore,SGP,2020-02-19,81
Singapore,SGP,2020-02-20,84
Singapore,SGP,2020-02-21,85
Singapore,SGP,2020-02-22,86
Singapore,SGP,2020-02-23,89
Singapore,SGP,2020-02-24,89
Singapore,SGP,2020-02-25,90
Singapore,SGP,2020-02-26,91
Singapore,SGP,2020-02-27,93
Singapore,SGP,2020-02-28,96
Singapore,SGP,2020-02-29,98
Singapore,SGP,2020-03-01,102
Singapore,SGP,2020-03-02,106
Singapore,SGP,2020-03-03,108
Singapore,SGP,2020-03-04,110
Singapore,SGP,2020-03-05,112
Singapore,SGP,2020-03-06,117
Singapore,SGP,2020-03-07,130
Singapore,SGP,2020-03-08,138
Singapore,SGP,2020-03-09,150
Singapore,SGP,2020-03-10,160
Singapore,SGP,2020-03-11,166
Singapore,SGP,2020-03-12,178
Singapore,SGP,2020-03-13,187
Singapore,SGP,2020-03-14,200
Singapore,SGP,2020-03-15,214
Singapore,SGP,2020-03-16,226
Singapore,SGP,2020-03-17,243
Singapore,SGP,2020-03-18,266
Singapore,SGP,2020-03-19,313
Singapore,SGP,2020-03-20,345
Singapore,SGP,2020-03-21,385
Singapore,SGP,2020-03-22,432
Singapore,SGP,2020-03-23,455
Singapore,SGP,2020-03-24,509
Singapore,SGP,2020-03-25,558
Singapore,SGP,2020-03-26,568
Singapore,SGP,2020-03-27,594
Singapore,SGP,2020-03-28,732
Singapore,SGP,2020-03-29,803
Singapore,SGP,2020-03-30,844
Singapore,SGP,2020-03-31,844
Singapore,SGP,2020-04-01,879
Singapore,SGP,2020-04-02,1000
Singapore,SGP,2020-04-03,1049
Singapore,SGP,2020-04-04,1114
Singapore,SGP,2020-04-05,1189
Singapore,SGP,2020-04-06,1309
Singapore,SGP,2020-04-07,1375
Singapore,SGP,2020-04-08,1481
Singapore,SGP,2020-04-09,1623
Singapore,SGP,2020-04-10,1909
Singapore,SGP,2020-04-11,1909
Singapore,SGP,2020-04-12,2299
Singapore,SGP,2020-04-13,2532
Singapore,SGP,2020-04-14,2918
Singapore,SGP,2020-04-15,3252
Singapore,SGP,2020-04-16,3699
Singapore,SGP,2020-04-17,4427
Singapore,SGP,2020-04-18,5050
Singapore,SGP,2020-04-19,5992
Singapore,SGP,2020-04-20,6588
Singapore,SGP,2020-04-21,8014
Singapore,SGP,2020-04-22,9125
Singapore,SGP,2020-04-23,10141
Singapore,SGP,2020-04-24,11178
Singapore,SGP,2020-04-25,11178
Singapore,SGP,2020-04-26,12693
Singapore,SGP,2020-04-27,13624
Singapore,SGP,2020-04-28,14423
Singapore,SGP,2020-04-29,14951
Sint Maarten (Dutch part),SXM,2020-03-03,1
Sint Maarten (Dutch part),SXM,2020-03-26,2
Sint Maarten (Dutch part),SXM,2020-03-27,2
Sint Maarten (Dutch part),SXM,2020-03-28,3
Sint Maarten (Dutch part),SXM,2020-03-29,3
Sint Maarten (Dutch part),SXM,2020-03-30,3
Sint Maarten (Dutch part),SXM,2020-04-01,6
Sint Maarten (Dutch part),SXM,2020-04-02,16
Sint Maarten (Dutch part),SXM,2020-04-03,23
Sint Maarten (Dutch part),SXM,2020-04-04,23
Sint Maarten (Dutch part),SXM,2020-04-05,23
Sint Maarten (Dutch part),SXM,2020-04-06,25
Sint Maarten (Dutch part),SXM,2020-04-07,25
Sint Maarten (Dutch part),SXM,2020-04-08,40
Sint Maarten (Dutch part),SXM,2020-04-09,40
Sint Maarten (Dutch part),SXM,2020-04-10,50
Sint Maarten (Dutch part),SXM,2020-04-11,50
Sint Maarten (Dutch part),SXM,2020-04-12,50
Sint Maarten (Dutch part),SXM,2020-04-13,50
Sint Maarten (Dutch part),SXM,2020-04-14,52
Sint Maarten (Dutch part),SXM,2020-04-15,52
Sint Maarten (Dutch part),SXM,2020-04-16,57
Sint Maarten (Dutch part),SXM,2020-04-17,57
Sint Maarten (Dutch part),SXM,2020-04-18,57
Sint Maarten (Dutch part),SXM,2020-04-19,64
Sint Maarten (Dutch part),SXM,2020-04-20,67
Sint Maarten (Dutch part),SXM,2020-04-21,68
Sint Maarten (Dutch part),SXM,2020-04-22,68
Sint Maarten (Dutch part),SXM,2020-04-23,73
Sint Maarten (Dutch part),SXM,2020-04-24,73
Sint Maarten (Dutch part),SXM,2020-04-25,73
Sint Maarten (Dutch part),SXM,2020-04-26,73
Sint Maarten (Dutch part),SXM,2020-04-27,74
Sint Maarten (Dutch part),SXM,2020-04-28,75
Sint Maarten (Dutch part),SXM,2020-04-29,75
Slovakia,SVK,2020-03-07,1
Slovakia,SVK,2020-03-08,3
Slovakia,SVK,2020-03-09,5
Slovakia,SVK,2020-03-11,7
Slovakia,SVK,2020-03-12,10
Slovakia,SVK,2020-03-13,21
Slovakia,SVK,2020-03-14,30
Slovakia,SVK,2020-03-15,44
Slovakia,SVK,2020-03-16,61
Slovakia,SVK,2020-03-17,84
Slovakia,SVK,2020-03-18,97
Slovakia,SVK,2020-03-19,107
Slovakia,SVK,2020-03-20,123
Slovakia,SVK,2020-03-21,137
Slovakia,SVK,2020-03-22,178
Slovakia,SVK,2020-03-23,185
Slovakia,SVK,2020-03-24,191
Slovakia,SVK,2020-03-25,204
Slovakia,SVK,2020-03-26,216
Slovakia,SVK,2020-03-27,226
Slovakia,SVK,2020-03-28,295
Slovakia,SVK,2020-03-29,295
Slovakia,SVK,2020-03-30,336
Slovakia,SVK,2020-03-31,336
Slovakia,SVK,2020-04-01,363
Slovakia,SVK,2020-04-02,400
Slovakia,SVK,2020-04-03,426
Slovakia,SVK,2020-04-04,450
Slovakia,SVK,2020-04-05,471
Slovakia,SVK,2020-04-06,485
Slovakia,SVK,2020-04-07,534
Slovakia,SVK,2020-04-08,581
Slovakia,SVK,2020-04-09,682
Slovakia,SVK,2020-04-10,701
Slovakia,SVK,2020-04-11,715
Slovakia,SVK,2020-04-12,728
Slovakia,SVK,2020-04-13,742
Slovakia,SVK,2020-04-14,769
Slovakia,SVK,2020-04-15,835
Slovakia,SVK,2020-04-16,863
Slovakia,SVK,2020-04-17,977
Slovakia,SVK,2020-04-18,1049
Slovakia,SVK,2020-04-19,1089
Slovakia,SVK,2020-04-20,1161
Slovakia,SVK,2020-04-21,1173
Slovakia,SVK,2020-04-22,1199
Slovakia,SVK,2020-04-23,1244
Slovakia,SVK,2020-04-24,1325
Slovakia,SVK,2020-04-25,1360
Slovakia,SVK,2020-04-26,1373
